date,portfolio,market,ew
2007-11-02,0.01439147622234212,-0.01575301536078577,-0.0006012203494464964
2007-11-09,0.01569573865561319,-0.04007974122744207,-0.00448548439681489
2007-11-16,-0.02101058325391175,0.004478472782986076,-0.011197106411236257
2007-11-23,0.02399335335978119,-0.011385658183014069,0.008370227287218592
2007-11-30,-0.01543993313970895,0.03142976927830121,0.002409467103239771
2007-12-07,-9.36432332633956e-05,0.015134835517163436,0.0055849362356640946
2007-12-14,-0.004157181691539758,-0.024783191467995014,-0.01576524185043005
2007-12-21,0.012587344935497813,0.01186551410221659,0.018873607410701165
2007-12-28,0.017616387460861038,-0.00560314215054869,0.0040358837740428494
2008-01-04,0.017608771748437963,-0.040665436928075116,-0.007836582443334027
2008-01-11,0.018284076878880402,-0.008208943995898,0.0030218972806084436
2008-01-18,-0.001711551107845045,-0.05772423834078633,-0.018047871958413134
2008-01-25,0.017136850177973187,0.0074211528299097385,0.014399267330724719
2008-02-01,-0.0006669605309065462,0.04915832421801314,0.020677246878919277
2008-02-08,0.0030328023782611796,-0.0466399257475647,-0.01522116443577113
2008-02-15,-0.012104560132548065,0.01555531951125344,-0.0038821435664147643
2008-02-22,0.01925497992567308,0.0035520496227576803,0.009004035030160385
2008-02-29,0.02429928960764796,-0.013272291202945596,0.011289795968987826
2008-03-07,-0.0002331560035783442,-0.03071289763024787,-0.013442179220440243
2008-03-14,0.015478877449354595,-0.0007708722156781755,0.0090211421735799
2008-03-21,-0.03314603674858967,0.024102261941993053,-0.008267983092512357
2008-03-28,0.0035403362982354527,-0.004315416768856051,0.002379015571470266
2008-04-04,-0.004656706677206857,0.04090907069925631,0.013769430810879115
2008-04-11,0.004728866259929998,-0.02564112321667089,-0.008508425111711083
2008-04-18,-0.01065378383970586,0.038237040382327336,0.007695310894177699
2008-04-25,-0.019817763210362865,0.00808739064902797,-0.009110993881054408
2008-05-02,-0.011288709436256495,0.013682245416214656,-0.0012750965147480427
2008-05-09,0.019019928441139512,-0.018444287746785637,0.004946162712678449
2008-05-16,0.006831134952142992,0.02706972719332912,0.014603748787202452
2008-05-23,0.009827343519821835,-0.035187921491663166,-0.00537452267758798
2008-05-30,-0.023630275237437926,0.019688848714290552,-0.003421595240987841
2008-06-06,0.011025192336022343,-0.028928029048316373,-0.0004664866212563891
2008-06-13,-0.025969159530027732,-0.001026846769953016,-0.017292348595246178
2008-06-20,0.017375159352136474,-0.028732148455511197,0.0025832698398588812
2008-06-27,0.01948981043887478,-0.030779658520639908,-0.0011736685005649056
2008-07-04,0.004827505618172673,-0.009566481580757125,-0.006936746326627375
2008-07-11,0.012213898277112556,-0.01955494199536356,0.004712003886704031
2008-07-18,-0.008167691656301806,0.017280237532795617,0.002602339809790145
2008-07-25,-0.013523515730482216,-0.0039686581470050886,-0.0030670968443727857
2008-08-01,-0.0014690391764930815,0.005419045998031891,0.003998198526129148
2008-08-08,-0.02113180410257884,0.025443782715423247,-0.0012952936093767464
2008-08-15,-0.029123957145414294,0.006183920025400358,-0.007496156161668143
2008-08-22,0.017710881103438554,-0.00399499049645724,0.004459763915637604
2008-08-29,0.004686088421010054,-0.0066331866082051105,0.0020414024110798623
2008-09-05,-0.012709402027997925,-0.03393072646769146,-0.01805353066665021
2008-09-12,-0.01840865470415227,0.01342204048207396,-0.005478477572125584
2008-09-19,0.05115381358829673,-0.009925907630685127,0.030568356164924128
2008-09-26,-0.002775295180158377,-0.02634576807060718,-0.01848114531387683
2008-10-03,-0.01789062273253327,-0.08696734733129197,-0.04575682717766421
2008-10-10,-0.030872472420888274,-0.19793344662206036,-0.08889502959203639
2008-10-17,-0.02506662923423685,0.0532205155520189,-0.003948323679552801
2008-10-24,-0.02723389171791531,-0.06619503699987661,-0.04453425858266809
2008-10-31,-0.009475906590732979,0.11247767741433434,0.04043175625808102
2008-11-07,0.01426567302480517,-0.0306727036040777,-0.007581588571471112
2008-11-14,0.007450613099802566,-0.07713601416005045,-0.027922949031584498
2008-11-21,0.02854734129944779,-0.08196725790079507,-0.022631278904284867
2008-11-28,0.02055602115200509,0.1329225086077115,0.06782980767358197
2008-12-05,-0.014322923793199889,-0.02397631093572128,-0.012521062205058242
2008-12-12,0.036519090380219964,0.012055058156381193,0.023936120470068566
2008-12-19,0.026317155587454233,-0.000944781235987513,0.024779157697252918
2008-12-26,0.015955089568299406,-0.011679330868317184,0.0032983709421701584
2009-01-02,-0.008543364277540726,0.06654405005400688,0.015026169297454636
2009-01-09,-0.005784356526199753,-0.04163083790044886,-0.016603103623436803
2009-01-16,-0.006814494878354865,-0.045234966635591456,-0.017913749293944913
2009-01-23,0.01933987978324189,-0.022924603090158868,-0.004962727672228096
2009-01-30,0.009047064443723496,-0.0033693824978771048,0.003967793631859041
2009-02-06,-0.007182542141199301,0.0501027463471988,0.0160562451907287
2009-02-13,0.01515982172636794,-0.04851687491195378,-0.009784394487606155
2009-02-20,0.021587985829954543,-0.0645242476864728,-0.01593182110352691
2009-02-27,-0.0353219667296203,-0.045078408363846245,-0.03819158408481067
2009-03-06,-0.00052670888913034,-0.06776748885536599,-0.03142523466651903
2009-03-13,0.003994803118311174,0.10403397927490077,0.04472860636118196
2009-03-20,0.02628837105533094,0.015364422228949737,0.0226613095366544
2009-03-27,-0.00869585474451602,0.06387693038129805,0.022593977205835537
2009-04-03,-0.017999715758137295,0.03247183111060847,0.00805714317412445
2009-04-10,-0.005221292743984962,0.018394927182123766,0.004976248480440982
2009-04-17,-0.006341628294798463,0.014800097851687122,0.0035742276577526823
2009-04-24,0.021701267760363487,-0.004822895047908338,0.009847669680855087
2009-05-01,-0.019350166858203857,0.014193478981953778,-0.004023400809419409
2009-05-08,0.016927086631317277,0.0579134279216591,0.027838532182007318
2009-05-15,0.01190581042968114,-0.04592414342451945,-0.013100652953589935
2009-05-22,0.005009227290403263,0.003494424521084172,0.002118029601920802
2009-05-29,0.012069874533838898,0.03942945737733039,0.02337745396825515
2009-06-05,-0.021536840288386646,0.021830789217823776,0.002579375231491655
2009-06-12,-0.003875840765836758,0.005605347144459927,-0.0020229561197479206
2009-06-19,-0.023307175486216494,-0.02650465846747918,-0.01162185320543221
2009-06-26,0.00010574568004977365,-0.0021729948786840536,0.005290526401101947
2009-07-03,-0.018611624380425806,-0.02210386805914688,-0.010151285566872814
2009-07-10,-0.020684456675648347,-0.0205986974565594,-0.012001827194475312
2009-07-17,0.059233076206760105,0.07014491375541843,0.029965736911082688
2009-07-24,0.03798533000200971,0.041751185507022726,0.02322753238884885
2009-07-31,0.008285756725570036,0.007648288798847158,0.008125625546878257
2009-08-07,0.01872055965025117,0.02418749381049423,0.004400884293669205
2009-08-14,-0.004298960432379384,-0.004050635951981851,0.00046213950162876617
2009-08-21,0.020459053145370366,0.021628642790861186,0.01434817867295033
2009-08-28,0.0027763640711998324,0.003981806829001178,0.002907261590923138
2009-09-04,-0.006979022272192437,-0.012768366096505779,0.002712225483687548
2009-09-11,0.02646522839650197,0.026552997146958468,0.019955719141446473
2009-09-18,0.02173993415533551,0.023463766790837504,0.010419047697486696
2009-09-25,-0.01997452397976096,-0.021270337520248317,-0.01092517534776918
2009-10-02,-0.015199472262306456,-0.01876499700059986,-0.003987522820227631
2009-10-09,0.04368689708010082,0.04654127481504644,0.02788933758178913
2009-10-16,0.010663195669798398,0.015196682344418067,0.006018738309323269
2009-10-23,-0.009920037219710376,-0.007438845168572961,-0.008156585273674043
2009-10-30,-0.03761627260251073,-0.041821069097799146,-0.019340776056961655
2009-11-06,0.031765880580746614,0.03447277414066785,0.02302504999870656
2009-11-13,0.01873220831571152,0.02324307125512859,0.012778629065157653
2009-11-20,0.002207644478155324,-0.001733654614627933,0.008242833626500534
2009-11-27,0.00018210603257636784,0.0012798749915687857,0.004501543947291031
2009-12-04,0.015036431268548756,0.013142321649543875,0.003916272083944693
2009-12-11,-0.004689944369720123,0.0009008543941331215,-0.010470074083959903
2009-12-18,0.0017888923961959405,-0.002760471967909517,0.0038341258017947416
2009-12-25,0.018253356507352075,0.020597597526748723,0.0048796038861181005
2010-01-01,-0.009402664505830355,-0.00924669794135169,-0.006617952455287179
2010-01-08,0.02784792240610827,0.028087471653585938,0.022045354122431207
2010-01-15,-0.007133320287361377,-0.008117716185112145,-0.0019470846369962218
2010-01-22,-0.03244582296478227,-0.03898264585618216,-0.01899123200977253
2010-01-29,-0.0161846526951947,-0.016665241257636465,-0.010071016214552177
2010-02-05,-0.00792926741376121,-0.006797643536745834,-0.005961532612103704
2010-02-12,0.015012727857453945,0.012938643305689501,0.009361309051875688
2010-02-19,0.025785288706471995,0.028692758857775003,0.015417728048146628
2010-02-26,-0.0023562338129055724,-0.003599288894793218,0.0010403055675850315
2010-03-05,0.03229297753359984,0.031695821764568644,0.020422343694081184
2010-03-12,0.0071988067940528585,0.010591225858687991,0.0007496932046837873
2010-03-19,0.004563333254186286,0.00855340786445824,0.0015707227574129012
2010-03-26,0.004294723707939213,0.00526007655223526,-2.9137310899440892e-05
2010-04-02,0.009826142645256204,0.010464757422031123,0.007720352222678462
2010-04-09,0.01750670408157623,0.01485554143246115,0.015255713200676445
2010-04-16,0.0012424829954191699,-0.0015893530082058405,0.0023556840973715026
2010-04-23,0.021360950007086994,0.020526026705452782,0.01436272190900365
2010-04-30,-0.018255298409588106,-0.024628297144198674,-0.0026007228825985816
2010-05-07,-0.05221998568333265,-0.0635468301970522,-0.021449165600988886
2010-05-14,0.029023750160137876,0.023638151224732118,0.0219844004683182
2010-05-21,-0.041760932044722775,-0.041970090262055226,-0.027423395628820305
2010-05-28,0.008023015709150495,0.002382956703508299,0.009615784185152122
2010-06-04,-0.021256273281428005,-0.023315824282079567,-0.009889435697332227
2010-06-11,0.02088560590304355,0.026774477945973096,0.010235582567132352
2010-06-18,0.022521294210087195,0.02353712690377696,0.016418685814438352
2010-06-25,-0.026607588292456665,-0.03454722010025346,-0.010821670669297402
2010-07-02,-0.049016936625761245,-0.05256315289346103,-0.03064503071185545
2010-07-09,0.04381071352140927,0.05635965623608108,0.020177086874259075
2010-07-16,-0.013965442277042711,-0.01204085239723618,-0.008689588164645268
2010-07-23,0.03315241444018582,0.0351578475380514,0.017841535975513103
2010-07-30,-0.0003754165577374957,-0.0012682640783033827,0.001952816489405329
2010-08-06,0.014793597866186335,0.019225837507742538,0.011700661984600513
2010-08-13,-0.03282024391210799,-0.03630220075195878,-0.015455026540118481
2010-08-20,-0.002938374741736654,-0.007201631786353135,0.0012320945715792674
2010-08-27,-0.0012133215903107617,-0.006230695614855786,0.0022147775780710257
2010-09-03,0.03174771430671027,0.037713142871302674,0.016534224267845232
2010-09-10,0.0009765069176811466,0.0053205117046062345,-0.0018964084047275568
2010-09-17,0.015850047290509674,0.014461590318916473,0.01293795199569461
2010-09-24,0.021263506537099675,0.02071311934259934,0.0181059891000932
2010-10-01,0.003947240574170919,-0.001829350027399923,0.008516819144256905
2010-10-08,0.018066314824116657,0.016840006213681313,0.018395319130314693
2010-10-15,0.00980901835558427,0.009953560173889597,0.005522699625623661
2010-10-22,0.0006993646132133154,0.0055223665411003875,-0.00369818297031479
2010-10-29,0.0026695044964951567,0.0011831630520833247,0.0037903707638220928
2010-11-05,0.03462655318139775,0.03569958077000779,0.02468055031819647
2010-11-12,-0.020367817687039474,-0.020534535403402443,-0.018198162366861517
2010-11-19,-0.0002372700943592598,0.000748700750783371,-0.003865615005597212
2010-11-26,-0.004498776617455203,-0.01238702571064787,0.0015029214905106561
2010-12-03,0.030134789568716187,0.03442791276558399,0.017268379909269372
2010-12-10,0.008994895754514903,0.012938413794953973,-0.005124242127210565
2010-12-17,0.0027707647464647266,0.003805544601439781,0.0024144934604355406
2010-12-24,0.008968372543257979,0.010458598725089807,0.004054667136314484
2010-12-31,0.003243481735439402,0.0011943077382303713,0.007974857998474971
2011-01-07,0.003681113149233661,0.011053652142732018,-0.004330073821662107
2011-01-14,0.014782745539552567,0.016989009854980086,0.0076518877440863615
2011-01-21,-0.014456547695401478,-0.00719289584651861,-0.014543378570263665
2011-01-28,-0.002432858419296479,-0.005063037906878787,0.000842046326713719
2011-02-04,0.021691356446862247,0.026855194780281533,0.0064982462153361665
2011-02-11,0.014781198784337053,0.01494484791056161,0.008716884521161483
2011-02-18,0.01256834412893052,0.010667629912757937,0.012775999638965585
2011-02-25,-0.009583724682339988,-0.01635274825423305,0.0031540481753098873
2011-03-04,0.002695756892640483,0.0010578456736318742,0.003689375485671476
2011-03-11,-0.013058759663658982,-0.012305088901625072,-0.0070936278310127065
2011-03-18,-0.012250374525995134,-0.019298046891241816,-0.0013750776732963656
2011-03-25,0.02336102379342685,0.02770853393697248,0.009062494628300357
2011-04-01,0.014324429695232644,0.014089687292284214,0.00945600144614347
2011-04-08,0.00013262971393056548,-0.0021782194506740904,0.0028889002716951935
2011-04-15,-0.0024822021810397277,-0.006172028998606138,0.0050725023418086495
2011-04-22,0.011277381212147969,0.013178057880957939,0.007034092261834535
2011-04-29,0.021296804403671467,0.019808405392812922,0.02015172048083822
2011-05-06,-0.020980434927341952,-0.016345006958575325,-0.01701341204452174
2011-05-13,-7.445151584598562e-05,-0.0011926982678163167,0.00014253562932902135
2011-05-20,-0.0021742650447698075,-0.003207528164205442,0.0004751601475197157
2011-05-27,0.003830142749832988,-0.0007484393478330853,0.008249889930561572
2011-06-03,-0.019652453241492774,-0.023144791389014152,-0.008517428305352714
2011-06-10,-0.020604787398358748,-0.021622118079053232,-0.012180788755931093
2011-06-17,0.0016223828513609484,0.0006258292530227916,0.00240541092735378
2011-06-24,0.0015216963039462292,-0.0018888690547630427,0.002035771848783185
2011-07-01,0.041559602757767655,0.056068164536726695,0.013558719187376412
2011-07-08,0.010056636258972651,0.003584016188924899,0.015753950047725108
2011-07-15,-0.013366914753161808,-0.020163593477374286,0.0006547396272190038
2011-07-22,0.01665228061779571,0.021945135956316753,0.008159505727142125
2011-07-29,-0.030643963540247975,-0.03900991591847702,-0.008766396822712921
2011-08-05,-0.06104213450671911,-0.07152258277244639,-0.027909869916044477
2011-08-12,-0.006493439611726125,-0.016322398981743702,0.012725415254004526
2011-08-19,-0.03427674002816645,-0.04639346564196012,-0.00801106069771591
2011-08-26,0.03785686507392902,0.04731914974466589,0.01487947059080335
2011-09-02,0.0022235433011223997,-0.0010175880810838756,0.010273654200611949
2011-09-09,-0.013802690964696506,-0.01637677004523952,-0.007995786931882432
2011-09-16,0.0404914727094875,0.05373302186034712,0.013188614058591484
2011-09-23,-0.0649936745405528,-0.0656682296783605,-0.04565975756395067
2011-09-30,-0.0063631387033215355,-0.0034347459048529316,-0.00798139280499579
2011-10-07,0.0003899877305118555,0.02262476313663897,0.008502095095115481
2011-10-14,0.007698877899518031,0.059286103832844494,0.030148285764834727
2011-10-21,-0.006450960693397345,0.011422002338586923,-0.0006369301772365613
2011-10-28,0.027763535311618483,0.037347783327374096,0.034584316632437086
2011-11-04,0.013081051970808022,-0.024261474819895712,0.001097234455405483
2011-11-11,0.005817366490277271,0.009404418511117063,0.0035457477727431686
2011-11-18,-0.015652996621791385,-0.036949605203941305,-0.02078808440152
2011-11-25,-0.010940181503092235,-0.04623683353960939,-0.028136935317646675
2011-12-02,0.06706216539449851,0.07323332731499921,0.043313958725663126
2011-12-09,0.006048816158857539,0.00953045361387761,-0.0012339122356511472
2011-12-16,-0.02911544304583755,-0.029265070507628832,-0.020300554767878155
2011-12-23,0.03108910938063908,0.039476808949619135,0.014081892394039787
2011-12-30,-0.008619194919217265,-0.007041380315133905,-0.0070193894751088065
2012-01-06,0.016835286654684027,0.017609417413442463,0.013283483732801948
2012-01-13,0.011306463900339169,0.008848189210910684,0.010303085576813809
2012-01-20,0.02026799633163439,0.024138628876373414,0.009828816035812961
2012-01-27,0.008655609342883019,-0.0009853489288765838,0.017003735813153554
2012-02-03,0.01950790078852317,0.020634196694688356,0.009900706369473912
2012-02-10,-0.005079303792944701,-0.0013379642514996792,-0.00462519875936358
2012-02-17,0.012799439110935484,0.015257976812686591,0.006156955330487568
2012-02-24,0.005247646148706808,0.0038117388055978196,0.007859998668044477
2012-03-02,-0.007766382758177737,0.0027752185295926157,-0.012979280387577497
2012-03-09,0.004446333937134323,0.0018938414450462293,0.00347735674170131
2012-03-16,0.013570967684710705,0.024313809197853864,-0.0033941879732760855
2012-03-23,-0.0024467680191963435,-0.004633327441291524,0.0006021478069405229
2012-03-30,0.005645711086523231,0.008306785924755866,0.0026340268418429515
2012-04-06,-0.009417979971114532,-0.007244372367706919,-0.008121880086482248
2012-04-13,-0.013297728684326493,-0.018956727035255416,0.0003083146307843801
2012-04-20,0.004526036121900357,0.005906447307499896,0.0016848577324477532
2012-04-27,0.017489218312404343,0.017687122247185494,0.012506196407538896
2012-05-04,-0.023356544230203623,-0.02414667277490634,-0.013974461073736257
2012-05-11,-0.00999201828280416,-0.010145966296283504,-0.008793311896577593
2012-05-18,-0.03509776607780635,-0.043285671857100416,-0.014436539648571101
2012-05-25,0.014668117459754805,0.01819015210099506,0.005810639095729519
2012-06-01,-0.020310557984936473,-0.02982616739223032,-0.00023843882863390162
2012-06-08,0.028937877926745056,0.03854571807711449,0.008865756818586723
2012-06-15,0.010957702061045361,0.013035660773149438,0.009183205093329328
2012-06-22,-0.006629424164467734,-0.005069199916535538,-0.010874120971191515
2012-06-29,0.02021527672399801,0.019780887932581814,0.014913975217871746
2012-07-06,-0.00040807662430203395,-0.004481665802459123,0.0028198240424012425
2012-07-13,3.147533613163662e-05,0.0019185277667743694,0.0010079540867957927
2012-07-20,0.0011338889162022855,0.0053041021672877164,-0.00020525987702602072
2012-07-27,0.012632569134505327,0.016194258589881327,0.006901338799161905
2012-08-03,-4.183309538774481e-05,0.0048314701067566634,-0.0028994972634934337
2012-08-10,0.01031759406115133,0.010691860943565556,0.005653846940719487
2012-08-17,0.008598472016315084,0.009514541464694215,0.000608513323314353
2012-08-24,-0.0006834524405069484,-0.0047123999647081805,0.008056559351834847
2012-08-31,0.0016953211425848494,-0.0024733487349728467,0.006620437207584296
2012-09-07,0.023282127110173266,0.02245684602081255,0.015359146675949955
2012-09-14,0.018954333175507144,0.020162322472399463,0.012232094976490294
2012-09-21,-0.004093025720273624,-0.004016207683112283,-0.0014727392313248046
2012-09-28,-0.011407319588343113,-0.013025589402809845,-0.004717904051428912
2012-10-05,0.0110894704408102,0.01507299748335389,0.0055302513029773515
2012-10-12,-0.01952039164320266,-0.0222386663509323,-0.011851941714281899
2012-10-19,-0.0009434376194882301,0.003498604218802104,-0.006009583091773041
2012-10-26,-0.010750506343940603,-0.014226609366382315,-0.0052534465109802305
2012-11-02,-0.0006441004444778134,0.0014854738571483672,-0.002200433591460294
2012-11-09,-0.014812673107648132,-0.024017692898789633,0.0005434734854722354
2012-11-16,-0.013577721029570434,-0.012956478141282202,-0.009133103512344688
2012-11-23,0.031078976876539655,0.03651859663866919,0.01632338341352706
2012-11-30,0.00603024149891882,0.005659656761186405,0.0038630283251701375
2012-12-07,0.0010952541418424331,0.0018291826871768002,0.000697820160413487
2012-12-14,-0.0020649414229751695,-0.0021768622662299286,-0.0035376687820823484
2012-12-21,0.010740202837834861,0.01198235967167438,0.002585911459011614
2012-12-28,-0.01509094290320515,-0.0193294090764351,-0.006270739425023409
2013-01-04,0.0371040227285391,0.04527656003253466,0.01469036366423142
2013-01-11,0.004009637082347628,0.004782277064114382,0.004056677833432199
2013-01-18,0.009329742884912716,0.008567180458157742,0.0075009061792644886
2013-01-25,0.008774938457477205,0.012944363308351692,0.0003334499380822863
2013-02-01,0.004893857086449172,0.006589029449323158,0.0012151676834401214
2013-02-08,0.003744326451081981,0.0037026158123154573,0.0038276738998170414
2013-02-15,-0.0006455170737683091,0.002041838563706211,-0.006093401853513681
2013-02-22,-0.0038599050317743022,-0.00144607980710032,-0.004032070442091751
2013-03-01,0.0011312697467023348,0.0014481739822531647,0.002954650626716404
2013-03-08,0.018167632856915427,0.021892407252611434,0.005404824820792298
2013-03-15,0.007742985385249245,0.006968110781575332,0.007423449760722268
2013-03-22,-0.0007183635419962031,-0.0014760167481067121,0.002096692379089293
2013-03-29,0.004931892554424578,0.0068761065413935896,0.0026021626899828784
2013-04-05,-0.011389846654479098,-0.009638152917224474,-0.005076220675944622
2013-04-12,0.01222412805193137,0.023460271360606466,-0.0036130438752191903
2013-04-19,-0.025104854822490884,-0.02090704300285251,-0.02322724530397855
2013-04-26,0.020316751012883605,0.017751463678159052,0.01901863219599864
2013-05-03,0.01585028089716505,0.01978022587524375,0.006196772110132498
2013-05-10,0.00948869201649873,0.012641752533133266,0.0005409079107076449
2013-05-17,0.01079074551564752,0.021601540680350473,-0.005895672030749809
2013-05-24,-0.006704914843683696,-0.009763718871917182,-0.0023566616781098386
2013-05-31,-0.007933463732286766,-0.011251823182700793,-0.006729064345880498
2013-06-07,0.004726207799662852,0.008259850442765115,-0.0007649210546335719
2013-06-14,-0.006234168345333924,-0.009830296899094093,-0.002041704022824575
2013-06-21,-0.025887783792504244,-0.02002871450835675,-0.034848148755559125
2013-06-28,0.0034296148007569305,0.008486875827449447,-0.0018918500073867636
2013-07-05,0.013828553788271131,0.01620741132656578,0.0021540325814243255
2013-07-12,0.02882985104632485,0.02754253666423878,0.026376577371003365
2013-07-19,0.011112966553344551,0.009909961253664834,0.011546468026312696
2013-07-26,0.0015760509920714095,-0.0003546373404061942,0.0023101906343740764
2013-08-02,0.0067045517139635415,0.010880263788457523,0.0006470155949732208
2013-08-09,-0.006996465741364155,-0.009592971778421888,-0.0012823003253144448
2013-08-16,-0.014586991312644605,-0.020554529852444436,-0.008535815737140484
2013-08-23,0.0075665064206039915,0.004764488633794972,0.0074920302618300735
2013-08-30,-0.016099656598072866,-0.017825309506414033,-0.008542129063106587
2013-09-06,0.011222757189357934,0.014604366024199456,0.0014450961647411776
2013-09-13,0.012399786861159522,0.019813986897742497,0.0012645714354875045
2013-09-20,0.013066880060014262,0.013123536092722654,0.012986962648636744
2013-09-27,-0.004418558931040617,-0.010602464342224338,0.002531744184820917
2013-10-04,-0.0011116072632644915,-0.00011774561758193247,-0.0028804048302502275
2013-10-11,0.002766539648834293,0.008111425297935515,-0.004267257118958989
2013-10-18,0.024235408573781304,0.024257176254178336,0.01987085551016121
2013-10-25,0.009623543137336588,0.008945698181325401,0.011007759035237718
2013-11-01,-0.00705144348071361,0.0014777124761828908,-0.013328389071676284
2013-11-08,0.0018599591334189864,0.006128720932575771,-0.004651416542158371
2013-11-15,0.0129572583064965,0.015567674838446788,0.008727067410533617
2013-11-22,0.0005889731117124152,0.004221414789721711,-0.005374583921052701
2013-11-29,0.004142046971870761,0.0010503428107926371,0.004051826362345557
2013-12-06,-0.004759710972310316,-0.0003311030228151379,-0.009303468863614751
2013-12-13,-0.012638168206387291,-0.01564069195789919,-0.005381263625341437
2013-12-20,0.018666882327072483,0.024904163366068932,0.005332937510663904
2013-12-27,0.010793536092508913,0.01261288330348842,0.00457723305335418
2014-01-03,-0.0018115251346974002,-0.005221796322457561,0.0029851136631662283
2014-01-10,0.007492133034208991,0.006835010364371286,0.008963241191493498
2014-01-17,-0.00025156129688210785,-0.002715382847353953,0.0017237564109932936
2014-01-24,-0.018147063959406472,-0.025865709243465762,-0.005097602972713067
2014-01-31,-0.005970915977256042,-0.003969198648846928,-0.004730842832452531
2014-02-07,0.004256043584835561,0.008418844387540814,0.00258120630098313
2014-02-14,0.024259560036189398,0.024153873690470284,0.01781488541094527
2014-02-21,0.0026870676154257147,-0.0007066212205029121,0.0032098952694505243
2014-02-28,0.011810446691140642,0.01305149836178221,0.008816779259378207
2014-03-07,0.004287905545962945,0.010574833372862358,0.005056605019371308
2014-03-14,0.003571029686966532,-0.019122357463164597,0.0024377391639736515
2014-03-21,-0.018847866902216053,0.012789747449207134,-0.006125675937370234
2014-03-28,-0.01134029240484944,-0.003813089699514993,-0.012875917315239762
2014-04-04,0.0036810994159950485,0.004906055248048435,0.0030870922621819567
2014-04-11,0.008152191346799165,-0.026234043763641468,-0.006492400404350217
2014-04-18,0.0170758775971829,0.026885580562975075,0.0049501725857022515
2014-04-25,-0.0017370277290867152,-0.0005365314501049046,0.00010284868190761891
2014-05-02,0.006805144422278986,0.009501815066244479,0.004648681591186544
2014-05-09,-0.004627080669884848,-0.000532065075835142,-0.005091116113540828
2014-05-16,0.0005950326029970255,0.00047871547037048323,0.0031905002993616984
