date,strategy,market,buy_hold,position
2015-06-05,-0.002713354941375145,-0.0017133549413751448,-0.0017133549413751448,1.0
2015-06-08,-0.0,-0.006149527146449452,-0.006149527146449452,0.0
2015-06-09,-0.0,-0.00014403425428444194,-0.00014403425428444194,0.0
2015-06-10,0.0,0.01199334900602489,0.01199334900602489,0.0
2015-06-11,0.002223651052643106,0.003223651052643106,0.003223651052643106,1.0
2015-06-12,-0.0,-0.00765505921951104,-0.00765505921951104,0.0
2015-06-15,-0.005285704677686075,-0.004285704677686075,-0.004285704677686075,1.0
2015-06-16,0.0,0.005451988926368445,0.005451988926368445,0.0
2015-06-17,0.0,0.0016172790346824506,0.0016172790346824506,0.0
2015-06-18,0.0,0.010399132223921859,0.010399132223921859,0.0
2015-06-19,-0.0054391408896402585,-0.0044391408896402584,-0.0044391408896402584,1.0
2015-06-22,0.0,0.005123189837719533,0.005123189837719533,0.0
2015-06-23,0.0,0.0007080804566865773,0.0007080804566865773,0.0
2015-06-24,-0.0,-0.007262955509102942,-0.007262955509102942,0.0
2015-06-25,-0.0,-0.0030405089871534674,-0.0030405089871534674,0.0
2015-06-26,-0.0,-0.00019049719943020627,-0.00019049719943020627,0.0
2015-06-29,-0.0,-0.020970342721907564,-0.020970342721907564,0.0
2015-06-30,0.0010928626372611614,0.0020928626372611614,0.0020928626372611614,1.0
2015-07-01,0.0,0.008015920459423898,0.008015920459423898,0.0
2015-07-02,-0.0,-0.0009155489453592791,-0.0009155489453592791,0.0
2015-07-06,-0.0,-0.00284593622848639,-0.00284593622848639,0.0
2015-07-07,0.0,0.006288731130715819,0.006288731130715819,0.0
2015-07-08,-0.017777238682950225,-0.016777238682950224,-0.016777238682950224,1.0
2015-07-09,0.0018087771119097429,0.0018087771119097429,0.0018087771119097429,1.0
2015-07-10,0.012591361359651776,0.012591361359651776,0.012591361359651776,1.0
2015-07-13,0.011037359008602365,0.011037359008602365,0.011037359008602365,1.0
2015-07-14,0.004338063693739791,0.004338063693739791,0.004338063693739791,1.0
2015-07-15,-0.000332115892763607,-0.000332115892763607,-0.000332115892763607,1.0
2015-07-16,0.00802430790030173,0.00802430790030173,0.00802430790030173,1.0
2015-07-17,0.0008475568745314188,0.0008475568745314188,0.0008475568745314188,1.0
2015-07-20,0.0005177084912870722,0.0005177084912870722,0.0005177084912870722,1.0
2015-07-21,-0.003951216324607154,-0.003951216324607154,-0.003951216324607154,1.0
2015-07-22,-0.0017946913756708982,-0.0017946913756708982,-0.0017946913756708982,1.0
2015-07-23,-0.005629440602030522,-0.005629440602030522,-0.005629440602030522,1.0
2015-07-24,-0.010372367335967025,-0.010372367335967025,-0.010372367335967025,1.0
2015-07-27,-0.005817274190519139,-0.005817274190519139,-0.005817274190519139,1.0
2015-07-28,0.012283219645100596,0.012283219645100596,0.012283219645100596,1.0
2015-07-29,0.006878923636203904,0.006878923636203904,0.006878923636203904,1.0
2015-07-30,-0.0,0.00023739652659693355,0.00023739652659693355,0.0
2015-07-31,-0.0,-0.0015179900568230709,-0.0015179900568230709,0.0
2015-08-03,-0.0,-0.0033730822727338072,-0.0033730822727338072,0.0
2015-08-04,-0.0,-0.001954422563021474,-0.001954422563021474,0.0
2015-08-05,0.0,0.0032956591911237343,0.0032956591911237343,0.0
2015-08-06,-0.0,-0.008188143333480724,-0.008188143333480724,0.0
2015-08-07,-0.0029193920187566827,-0.0019193920187566826,-0.0019193920187566826,1.0
2015-08-10,0.0,0.012599280364668619,0.012599280364668619,0.0
2015-08-11,-0.0,-0.009023306111271112,-0.009023306111271112,0.0
2015-08-12,0.0001979658200949039,0.001197965820094904,0.001197965820094904,1.0
2015-08-13,-0.0012444146821010138,-0.0012444146821010138,-0.0012444146821010138,1.0
2015-08-14,0.0,0.003642274141034685,0.003642274141034685,0.0
2015-08-17,0.0,0.005586931597439282,0.005586931597439282,0.0
2015-08-18,-0.0,-0.0028968753464631014,-0.0028968753464631014,0.0
2015-08-19,-0.0,-0.007905202940083123,-0.007905202940083123,0.0
2015-08-20,-0.02188149954713825,-0.02088149954713825,-0.02088149954713825,1.0
2015-08-21,-0.03010236204616701,-0.03010236204616701,-0.03010236204616701,1.0
2015-08-24,-0.04210700083342378,-0.04210700083342378,-0.04210700083342378,1.0
2015-08-25,-0.011767572005551341,-0.011767572005551341,-0.011767572005551341,1.0
2015-08-26,0.03839388509878838,0.03839388509878838,0.03839388509878838,1.0
2015-08-27,0.024735050995924324,0.024735050995924324,0.024735050995924324,1.0
2015-08-28,5.0292645483951404e-05,5.0292645483951404e-05,5.0292645483951404e-05,1.0
2015-08-31,-0.008079395727153882,-0.008079395727153882,-0.008079395727153882,1.0
2015-09-01,-0.029847647744489558,-0.029847647744489558,-0.029847647744489558,1.0
2015-09-02,0.018981168851319508,0.018981168851319508,0.018981168851319508,1.0
2015-09-03,0.0007162303954466598,0.0007162303954466598,0.0007162303954466598,1.0
2015-09-04,-0.015136866205397226,-0.015136866205397226,-0.015136866205397226,1.0
2015-09-08,0.025131154259854682,0.025131154259854682,0.025131154259854682,1.0
2015-09-09,-0.013371692535858903,-0.013371692535858903,-0.013371692535858903,1.0
2015-09-10,0.005441821902630206,0.005441821902630206,0.005441821902630206,1.0
2015-09-11,0.004544234799197078,0.004544234799197078,0.004544234799197078,1.0
2015-09-14,-0.0037104107413278298,-0.0037104107413278298,-0.0037104107413278298,1.0
2015-09-15,0.0124993434240519,0.0124993434240519,0.0124993434240519,1.0
2015-09-16,0.008666693157376226,0.008666693157376226,0.008666693157376226,1.0
2015-09-17,-0.0022482303871672604,-0.0022482303871672604,-0.0022482303871672604,1.0
2015-09-18,-0.016341288021976208,-0.016341288021976208,-0.016341288021976208,1.0
2015-09-21,0.0051678470141116595,0.0051678470141116595,0.0051678470141116595,1.0
2015-09-22,-0.012979972135659712,-0.012979972135659712,-0.012979972135659712,1.0
2015-09-23,-0.0015987511927886278,-0.0015987511927886278,-0.0015987511927886278,1.0
2015-09-24,-0.0036157310660018815,-0.0036157310660018815,-0.0036157310660018815,1.0
2015-09-25,-0.0002590826741097896,-0.0002590826741097896,-0.0002590826741097896,1.0
2015-09-28,-0.02509732243246754,-0.02509732243246754,-0.02509732243246754,1.0
2015-09-29,0.0005851544066772796,0.0005851544066772796,0.0005851544066772796,1.0
2015-09-30,0.018658096371606092,0.018658096371606092,0.018658096371606092,1.0
2015-10-01,0.0026094188506275984,0.0026094188506275984,0.0026094188506275984,1.0
2015-10-02,0.014937862563686899,0.014937862563686899,0.014937862563686899,1.0
2015-10-05,0.017794634639292095,0.017794634639292095,0.017794634639292095,1.0
2015-10-06,-0.0034261751399169427,-0.0034261751399169427,-0.0034261751399169427,1.0
2015-10-07,0.008190436438568094,0.008190436438568094,0.008190436438568094,1.0
2015-10-08,0.009026674945535662,0.009026674945535662,0.009026674945535662,1.0
2015-10-09,0.0005964069011354933,0.0005964069011354933,0.0005964069011354933,1.0
2015-10-12,0.000943778136098139,0.000943778136098139,0.000943778136098139,1.0
2015-10-13,-0.006302202761077402,-0.006302202761077402,-0.006302202761077402,1.0
2015-10-14,-0.004793856724435774,-0.004793856724435774,-0.004793856724435774,1.0
2015-10-15,0.015354347929097623,0.015354347929097623,0.015354347929097623,1.0
2015-10-16,0.004546932104208867,0.004546932104208867,0.004546932104208867,1.0
2015-10-19,0.0004918198872485569,0.0004918198872485569,0.0004918198872485569,1.0
2015-10-20,-0.001278281703640971,-0.001278281703640971,-0.001278281703640971,1.0
2015-10-21,-0.006203868418549141,-0.006203868418549141,-0.006203868418549141,1.0
2015-10-22,0.016893769693113514,0.016893769693113514,0.016893769693113514,1.0
2015-10-23,0.01096162960722924,0.01096162960722924,0.01096162960722924,1.0
2015-10-26,-0.002457600011201988,-0.002457600011201988,-0.002457600011201988,1.0
2015-10-27,-0.0019324450478759303,-0.0019324450478759303,-0.0019324450478759303,1.0
2015-10-28,0.01137495356650553,0.01137495356650553,0.01137495356650553,1.0
2015-10-29,-0.0005747489569041253,-0.0005747489569041253,-0.0005747489569041253,1.0
2015-10-30,-0.004309313278744398,-0.004309313278744398,-0.004309313278744398,1.0
2015-11-02,0.011830676122730033,0.011830676122730033,0.011830676122730033,1.0
2015-11-03,0.00289956551402204,0.00289956551402204,0.00289956551402204,1.0
2015-11-04,-0.0,-0.003033452060698938,-0.003033452060698938,0.0
2015-11-05,-0.0,-0.0009980549108903336,-0.0009980549108903336,0.0
2015-11-06,-0.0,-0.0005238520321085849,-0.0005238520321085849,0.0
2015-11-09,-0.0,-0.009330871385108686,-0.009330871385108686,0.0
2015-11-10,0.0013063385997610375,0.0023063385997610375,0.0023063385997610375,1.0
2015-11-11,-0.0,-0.0039316764442660634,-0.0039316764442660634,0.0
2015-11-12,-0.0,-0.013959905277097895,-0.013959905277097895,0.0
2015-11-13,-0.012228264907261588,-0.011228264907261587,-0.011228264907261587,1.0
2015-11-16,0.015206779928485181,0.015206779928485181,0.015206779928485181,1.0
2015-11-17,-0.0007292546182298132,-0.0007292546182298132,-0.0007292546182298132,1.0
2015-11-18,0.015865991448139383,0.015865991448139383,0.015865991448139383,1.0
2015-11-19,-0.0008622928498251969,-0.0008622928498251969,-0.0008622928498251969,1.0
2015-11-20,0.0036440696267387995,0.0036440696267387995,0.0036440696267387995,1.0
2015-11-23,-0.0011463933855019315,-0.0011463933855019315,-0.0011463933855019315,1.0
2015-11-24,0.0013390663486703147,0.0013390663486703147,0.0013390663486703147,1.0
2015-11-25,-0.00014287058848017065,-0.00014287058848017065,-0.00014287058848017065,1.0
2015-11-27,0.0,0.0011463380861871375,0.0011463380861871375,0.0
2015-11-30,-0.0,-0.00415183317169987,-0.00415183317169987,0.0
2015-12-01,0.008535858935214358,0.009535858935214359,0.009535858935214359,1.0
2015-12-02,-0.0,-0.010205192535604035,-0.010205192535604035,0.0
2015-12-03,-0.015002555657128158,-0.014002555657128157,-0.014002555657128157,1.0
2015-12-04,0.019502872865003296,0.019502872865003296,0.019502872865003296,1.0
2015-12-07,-0.006058677005478019,-0.006058677005478019,-0.006058677005478019,1.0
2015-12-08,-0.0067192545880055965,-0.0067192545880055965,-0.0067192545880055965,1.0
2015-12-09,-0.007779559434424765,-0.007779559434424765,-0.007779559434424765,1.0
2015-12-10,0.002580766238437393,0.002580766238437393,0.002580766238437393,1.0
2015-12-11,-0.019381035485336984,-0.019381035485336984,-0.019381035485336984,1.0
2015-12-14,0.005052183769844953,0.005052183769844953,0.005052183769844953,1.0
2015-12-15,0.010497960124739247,0.010497960124739247,0.010497960124739247,1.0
2015-12-16,0.014632286725822619,0.014632286725822619,0.014632286725822619,1.0
2015-12-17,-0.015238277147071266,-0.015238277147071266,-0.015238277147071266,1.0
2015-12-18,-0.01781515891692287,-0.01781515891692287,-0.01781515891692287,1.0
2015-12-21,0.008249225363089474,0.008249225363089474,0.008249225363089474,1.0
2015-12-22,0.009074392454963665,0.009074392454963665,0.009074392454963665,1.0
2015-12-23,0.0123830813759922,0.0123830813759922,0.0123830813759922,1.0
2015-12-24,-0.0016504462601640846,-0.0016504462601640846,-0.0016504462601640846,1.0
2015-12-28,-0.0022848656614498086,-0.0022848656614498086,-0.0022848656614498086,1.0
2015-12-29,0.010671935159394685,0.010671935159394685,0.010671935159394685,1.0
2015-12-30,-0.007087604413036019,-0.007087604413036019,-0.007087604413036019,1.0
2015-12-31,-0.010003960697398284,-0.010003960697398284,-0.010003960697398284,1.0
2016-01-04,-0.01397923273655477,-0.01397923273655477,-0.01397923273655477,1.0
2016-01-05,0.0016917676259546877,0.0016917676259546877,0.0016917676259546877,1.0
2016-01-06,-0.01261420070778596,-0.01261420070778596,-0.01261420070778596,1.0
2016-01-07,-0.023991670388702202,-0.023991670388702202,-0.023991670388702202,1.0
2016-01-08,-0.010976635715297722,-0.010976635715297722,-0.010976635715297722,1.0
2016-01-11,0.0009901208961506924,0.0009901208961506924,0.0009901208961506924,1.0
2016-01-12,0.008068184797497935,0.008068184797497935,0.008068184797497935,1.0
2016-01-13,-0.024940784862402476,-0.024940784862402476,-0.024940784862402476,1.0
2016-01-14,0.016416856097199783,0.016416856097199783,0.016416856097199783,1.0
2016-01-15,-0.021466147496274512,-0.021466147496274512,-0.021466147496274512,1.0
2016-01-19,0.0013312047898379475,0.0013312047898379475,0.0013312047898379475,1.0
2016-01-20,-0.01281504725786864,-0.01281504725786864,-0.01281504725786864,1.0
2016-01-21,0.005602161087778557,0.005602161087778557,0.005602161087778557,1.0
2016-01-22,0.020515270727985424,0.020515270727985424,0.020515270727985424,1.0
2016-01-25,-0.015117009789002211,-0.015117009789002211,-0.015117009789002211,1.0
2016-01-26,0.013643335794062184,0.013643335794062184,0.013643335794062184,1.0
2016-01-27,-0.010883139088286753,-0.010883139088286753,-0.010883139088286753,1.0
2016-01-28,0.005209246446027382,0.005209246446027382,0.005209246446027382,1.0
2016-01-29,0.024377275038755197,0.024377275038755197,0.024377275038755197,1.0
2016-02-01,-0.00036139193486517396,-0.00036139193486517396,-0.00036139193486517396,1.0
2016-02-02,-0.018022059403437374,-0.018022059403437374,-0.018022059403437374,1.0
2016-02-03,0.005994854148664741,0.005994854148664741,0.005994854148664741,1.0
2016-02-04,0.0015680381432638946,0.0015680381432638946,0.0015680381432638946,1.0
2016-02-05,-0.019049594108221046,-0.019049594108221046,-0.019049594108221046,1.0
2016-02-08,-0.013461570601735584,-0.013461570601735584,-0.013461570601735584,1.0
2016-02-09,5.393844085577193e-05,5.393844085577193e-05,5.393844085577193e-05,1.0
2016-02-10,-0.0008625790802959665,-0.0008625790802959665,-0.0008625790802959665,1.0
2016-02-11,-0.013008028521255044,-0.013008028521255044,-0.013008028521255044,1.0
2016-02-12,0.020616803063233657,0.020616803063233657,0.020616803063233657,1.0
2016-02-16,0.016878319550520215,0.016878319550520215,0.016878319550520215,1.0
2016-02-17,0.016334769213441902,0.016334769213441902,0.016334769213441902,1.0
2016-02-18,-0.004095672835868092,-0.004095672835868092,-0.004095672835868092,1.0
2016-02-19,-0.0004688714117568882,-0.0004688714117568882,-0.0004688714117568882,1.0
2016-02-22,0.014479211279630366,0.014479211279630366,0.014479211279630366,1.0
2016-02-23,-0.01262919103924498,-0.01262919103924498,-0.01262919103924498,1.0
2016-02-24,0.004575063272151736,0.004575063272151736,0.004575063272151736,1.0
2016-02-25,0.012111933133525099,0.012111933133525099,0.012111933133525099,1.0
2016-02-26,-0.0023013335307813243,-0.0023013335307813243,-0.0023013335307813243,1.0
2016-02-29,-0.007842508373803181,-0.007842508373803181,-0.007842508373803181,1.0
2016-03-01,0.023507097830340662,0.023507097830340662,0.023507097830340662,1.0
2016-03-02,0.004492656581411181,0.004492656581411181,0.004492656581411181,1.0
2016-03-03,0.0039192757826440605,0.0039192757826440605,0.0039192757826440605,1.0
2016-03-04,0.003253267341459143,0.003253267341459143,0.003253267341459143,1.0
2016-03-07,0.0007987451378821397,0.0007987451378821397,0.0007987451378821397,1.0
2016-03-08,-0.010918271094346177,-0.010918271094346177,-0.010918271094346177,1.0
2016-03-09,0.004939778254111182,0.004939778254111182,0.004939778254111182,1.0
2016-03-10,0.000802589219462968,0.000802589219462968,0.000802589219462968,1.0
2016-03-11,0.01613689312491795,0.01613689312491795,0.01613689312491795,1.0
2016-03-14,-0.0012822884816090507,-0.0012822884816090507,-0.0012822884816090507,1.0
2016-03-15,-0.0016294793297364496,-0.0016294793297364496,-0.0016294793297364496,1.0
2016-03-16,0.005787047578839299,0.005787047578839299,0.005787047578839299,1.0
2016-03-17,0.006344058432420807,0.006344058432420807,0.006344058432420807,1.0
2016-03-18,0.003929663582932452,0.003929663582932452,0.003929663582932452,1.0
2016-03-21,0.0014188535459476181,0.0014188535459476181,0.0014188535459476181,1.0
2016-03-22,-0.0005373052915489396,-0.0005373052915489396,-0.0005373052915489396,1.0
2016-03-23,-0.006599334675665092,-0.006599334675665092,-0.006599334675665092,1.0
2016-03-24,-0.00044288423964045087,-0.00044288423964045087,-0.00044288423964045087,1.0
2016-03-28,-0.0,0.0005905676470083776,0.0005905676470083776,0.0
2016-03-29,0.0,0.009250153122041471,0.009250153122041471,0.0
2016-03-30,0.0033876911389757467,0.004387691138975747,0.004387691138975747,1.0
2016-03-31,-0.0,-0.002426918703323344,-0.002426918703323344,0.0
2016-04-01,0.0,0.006811886829469538,0.006811886829469538,0.0
2016-04-04,-0.004237643426796555,-0.003237643426796555,-0.003237643426796555,1.0
2016-04-05,-0.0,-0.009987954265394339,-0.009987954265394339,0.0
2016-04-06,0.00992115653801362,0.010921156538013621,0.010921156538013621,1.0
2016-04-07,-0.011965861195975314,-0.011965861195975314,-0.011965861195975314,1.0
2016-04-08,0.00269680232898617,0.00269680232898617,0.00269680232898617,1.0
2016-04-11,-0.0,-0.0023475590611344854,-0.0023475590611344854,0.0
2016-04-12,0.0,0.00931294464180632,0.00931294464180632,0.0
2016-04-13,0.009101212731641328,0.01010121273164133,0.01010121273164133,1.0
2016-04-14,-0.0,4.8181660402102366e-05,4.8181660402102366e-05,0.0
2016-04-15,-0.0,-0.0011059662254199187,-0.0011059662254199187,0.0
2016-04-18,0.0,0.007026672068496609,0.007026672068496609,0.0
2016-04-19,0.0,0.003154277905720093,0.003154277905720093,0.0
2016-04-20,0.0,0.0009528570223320543,0.0009528570223320543,0.0
2016-04-21,-0.0,-0.005378312056647849,-0.005378312056647849,0.0
2016-04-22,0.0,0.0,0.0,0.0
2016-04-25,-0.0,-0.0017226208314131686,-0.0017226208314131686,0.0
2016-04-26,0.0,0.0014858200098406549,0.0014858200098406549,0.0
2016-04-27,0.0,0.0020581319767996042,0.0020581319767996042,0.0
2016-04-28,-0.0,-0.009075838080823684,-0.009075838080823684,0.0
2016-04-29,-0.00639879380562458,-0.00539879380562458,-0.00539879380562458,1.0
2016-05-02,0.007948688844120255,0.007948688844120255,0.007948688844120255,1.0
2016-05-03,-0.0,-0.008703311887387155,-0.008703311887387155,0.0
2016-05-04,-0.006578148086197721,-0.005578148086197721,-0.005578148086197721,1.0
2016-05-05,-0.0,-0.00019536229192385068,-0.00019536229192385068,0.0
2016-05-06,0.0,0.0036593337457480057,0.0036593337457480057,0.0
2016-05-09,0.0,0.0008263328578754781,0.0008263328578754781,0.0
2016-05-10,0.0,0.012433696070033973,0.012433696070033973,0.0
2016-05-11,-0.0,-0.009354809053729207,-0.009354809053729207,0.0
2016-05-12,-0.0007092449073718967,0.0002907550926281033,0.0002907550926281033,1.0
2016-05-13,-0.0,-0.008714117877831717,-0.008714117877831717,0.0
2016-05-16,0.008865034566521879,0.00986503456652188,0.00986503456652188,1.0
2016-05-17,-0.009333254583418715,-0.009333254583418715,-0.009333254583418715,1.0
2016-05-18,0.0002928338814762732,0.0002928338814762732,0.0002928338814762732,1.0
2016-05-19,-0.0034651214238708983,-0.0034651214238708983,-0.0034651214238708983,1.0
2016-05-20,0.0,0.006317378199213852,0.006317378199213852,0.0
2016-05-23,-0.0,-0.0013625935810742673,-0.0013625935810742673,0.0
2016-05-24,0.0,0.012962126326796941,0.012962126326796941,0.0
2016-05-25,0.0057832626241270954,0.0067832626241270955,0.0067832626241270955,1.0
2016-05-26,-0.0,0.0002865494757406939,0.0002865494757406939,0.0
2016-05-27,0.0,0.0042997562496263075,0.0042997562496263075,0.0
2016-05-31,-0.0,-0.0019028875539108814,-0.0019028875539108814,0.0
2016-06-01,0.0010491082429168195,0.0020491082429168195,0.0020491082429168195,1.0
2016-06-02,0.0,0.0030437597586516763,0.0030437597586516763,0.0
2016-06-03,-0.0,-0.0029872619844939496,-0.0029872619844939496,0.0
2016-06-06,0.00408852193542686,0.00508852193542686,0.00508852193542686,1.0
